Date,Source,Site ID,POC,Daily Max 8-hour CO Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
4/5/2017,AQS,490353006,1,0.5,ppm,6,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/6/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/7/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/8/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/9/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/10/2017,AQS,490353006,1,0.5,ppm,6,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/11/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/12/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/13/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/14/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/15/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/16/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/17/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/18/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/19/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/20/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/21/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/22/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/23/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/24/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/25/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,18,75,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/26/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/27/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/28/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/29/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
4/30/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/1/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/2/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/3/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/4/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/5/2017,AQS,490353006,1,0.4,ppm,5,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/6/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/7/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/8/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/9/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/10/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/11/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/12/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/13/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/14/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/15/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/16/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/17/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/18/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/19/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/20/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/21/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/22/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/23/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/24/2017,AQS,490353006,1,0.3,ppm,3,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
5/25/2017,AQS,490353006,1,0.2,ppm,2,Hawthorne,24,100,42101,Carbon monoxide,41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.736389,-111.872222
