Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
7/4/2021,AQS,510360002,1,11.4,ppb,10,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/5/2021,AQS,510360002,1,16.5,ppb,15,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/6/2021,AQS,510360002,1,31.5,ppb,29,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/7/2021,AQS,510360002,1,18,ppb,17,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/8/2021,AQS,510360002,1,13.9,ppb,12,Shirley Plantation,21,88,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/9/2021,AQS,510360002,1,13.4,ppb,12,Shirley Plantation,19,79,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/10/2021,AQS,510360002,1,5.3,ppb,5,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/11/2021,AQS,510360002,1,23.3,ppb,22,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/12/2021,AQS,510360002,1,22.1,ppb,21,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/13/2021,AQS,510360002,1,30.9,ppb,28,Shirley Plantation,24,100,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
7/14/2021,AQS,510360002,1,8,ppb,8,Shirley Plantation,23,96,42602,Nitrogen dioxide (NO2),40060,"Richmond, VA",51,Virginia,36,Charles,37.34438,-77.25925
