Date,Source,Site ID,POC,Daily Max 1-hour NO2 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
12/13/2022,AQS,490353015,1,43,ppb,41,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/14/2022,AQS,490353015,1,43.1,ppb,41,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/15/2022,AQS,490353015,1,31,ppb,29,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/16/2022,AQS,490353015,1,46.6,ppb,43,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/17/2022,AQS,490353015,1,51.1,ppb,48,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/18/2022,AQS,490353015,1,54.6,ppb,51,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/19/2022,AQS,490353015,1,60.3,ppb,57,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/20/2022,AQS,490353015,1,55.7,ppb,52,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/21/2022,AQS,490353015,1,52.7,ppb,49,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/22/2022,AQS,490353015,1,19.6,ppb,18,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/23/2022,AQS,490353015,1,43.1,ppb,41,Utah Technical Center,23,96,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/24/2022,AQS,490353015,1,43.3,ppb,41,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/25/2022,AQS,490353015,1,48.1,ppb,45,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
12/26/2022,AQS,490353015,1,41.6,ppb,39,Utah Technical Center,24,100,42602,Nitrogen dioxide (NO2),41620,"Salt Lake City, UT",49,Utah,35,Salt Lake,40.777145,-111.945849
